"","observer_id","street_segment","no_of_graffiti","bars","liquor_stores","night_shops","night_clubs","restaurants","shops","hotels_or_hostels","offices","public_parking_lots","bus_or_tram_stops","schools","residences","surveillance_cameras","police_station","trees_along_street","public_seating","flower_beds","public_restrooms"
"1337",139,"358607","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,"1",NA
"1338",139,"611206","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,"3",NA,"4",NA
"1339",139,"141018","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"1340",139,"141042","29",NA,NA,NA,NA,"2","3","2","2",NA,NA,"2","3","2",NA,"2",NA,NA,NA
"1341",139,"610959","3",NA,NA,NA,NA,"1","1",NA,NA,"1",NA,NA,"4","1",NA,NA,NA,"1",NA
"1342",139,"358693","3",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"3","2",NA,NA,NA,NA,NA
"1343",139,"141152","26",NA,"1",NA,NA,"1","3","1","3",NA,NA,NA,"7","2",NA,NA,NA,NA,"1"
"1344",15,"140950","14",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","1",NA
"1345",15,"140892","0",NA,NA,NA,NA,"1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"1346",15,"141144","1",NA,NA,NA,NA,"2","1","1",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA
"1347",15,"21600","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348",15,"140495","3",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349",15,"140423","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350",15,"140490","0","1",NA,NA,NA,"3","1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"1351",15,"140497","0","2",NA,NA,NA,"6","4",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"5",NA
"1352",15,"140775","10",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"1353",15,"140776","0",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"1354",15,"140773","1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"4",NA,"1",NA,NA,NA
"1355",15,"140471","22","1",NA,NA,"1","4","12","2","6",NA,NA,"1","11",NA,NA,NA,NA,NA,NA
"1356",15,"140772","8",NA,NA,NA,NA,"1","3",NA,"1",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"1357",15,"610613","2",NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"1358",15,"146770","5",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"1359",15,"359117","2",NA,NA,NA,NA,"16","3",NA,NA,NA,NA,NA,"1",NA,NA,"6",NA,NA,NA
"1360",91,"140733","2","0","0","0","0","0","0","1","0","0","0","0","6","0","0","0","0","0","0"
"1361",91,"140734","0",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"1362",91,"455534","3",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"5","1","1",NA,NA,NA,NA
"1363",91,"455539","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"7",NA,NA,NA,NA,NA,NA
"1364",91,"455535","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"1365",91,"358746","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA
"1366",91,"3555744","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA
"1367",91,"140413","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"1368",91,"140779","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"1369",91,"140502","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1","1",NA,NA,NA,NA
"1370",91,"140500","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA
"1371",91,"140668","2",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1","7",NA,NA,NA,NA,NA,NA
"1372",91,"140669","3",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6",NA,NA,NA,NA,NA,NA
"1373",91,"140637","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,"2",NA
"1374",91,"140408","0",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,"7",NA,NA,NA,NA,NA,NA
"1375",91,"140407","0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"3",NA,NA,NA,NA,NA,NA
"1376",91,"140501","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"1377",94,"140725","0","0","0","0","0","0","19","0","0","0","0","0","0","2","0","0","0","0","0"
"1378",94,"140606","1","0","0","0","0","2","6","0","1","0","0","0","0","0","0","0","0","0","0"
"1379",94,"140605","6","2","0","0","0","7","7","0","2","0","0","0","23","2","0","25","2","9","0"
"1380",94,"140795","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","1","0"
"1381",94,"140832","3","1","0","0","0","1","2","0","0","1","0","0","5","1","0","0","0","0","0"
"1382",94,"140604","1","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","6","0"
"1383",94,"140469","9","0","0","0","0","1","2","0","1","0","0","0","0","0","0","2","1","2","0"
"1384",94,"140796","39","2","0","0","0","1","3","0","2","0","0","0","1","0","0","0","0","1","0"
"1385",94,"140563","2","0","0","0","0","2","6","0","1","0","0","0","2","0","0","2","1","5","0"
"1386",94,"140405","16","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1387",94,"21596","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1388",94,"140798","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"1389",94,"140797","2","1","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","6","0"
"1390",94,"140780","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4","0","0"
"1391",180,"611180","3","0","0","0","0","0","1","0","0","0","0","0","3","0","0","2","1","2","0"
"1392",180,"610551","22","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1393",180,"140482","6","0","0","0","0","0","1","0","0","0","0","0","16","0","0","1","0","1","0"
"1394",180,"358751","17","0","0","0","0","0","1","0","0","0","0","0","15","0","0","0","0","0","0"
"1395",180,"610548","5","0","0","0","0","0","0","0","0","0","0","0","12","1","0","0","0","1","0"
"1396",180,"140587","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0"
"1397",180,"140540","48","0","0","1","0","0","2","0","0","0","0","0","5","0","0","3","0","0","0"
"1398",180,"627595","20","0","0","0","0","7","5","1","1","1","1","0","11","0","0","9","1","1","0"
"1399",180,"140450","5","0","0","0","0","0","1","0","0","0","0","0","14","0","0","0","0","0","0"
"1400",147,"141291","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA
"1401",147,"358705","2",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"2",NA,NA,"8",NA,"4",NA
"1402",147,"141488","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"1403",147,"141261","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,"5",NA,"1",NA
"1404",147,"146518","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"7","1","2",NA
"1405",147,"140541","1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"3",NA,NA,"8",NA,"2","1"
"1406",147,"359118","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"7","1",NA,NA
"1407",147,"358706","0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"15",NA,"5",NA
"1408",147,"141502","1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"5",NA,NA,NA
"1409",147,"141471","0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"6",NA,"3",NA
"1410",147,"141503","0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"5",NA,"3",NA
"1411",147,"141568","0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"2",NA,"1",NA
"1412",147,"611234","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA
"1413",147,"358703","14","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"2",NA,"1",NA
"1414",151,"140530","6","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0"
"1415",151,"140531","9","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"1416",151,"611088","12","0","0","0","0","0","0","0","0","0","0","0","11","0","0","1","2","0","0"
"1417",151,"610946","7","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0"
"1418",151,"144146","50","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1419",151,"140568","22","1","0","0","0","0","1","0","1","0","0","0","10","0","0","5","1","4","0"
"1420",151,"610995","24","0","0","0","0","0","0","0","11","0","0","0","17","1","0","2","0","1","0"
"1421",151,"140435","17","0","0","0","0","0","0","0","3","0","0","1","27","0","0","0","0","0","0"
"1422",151,"144147","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","1","0","0","0"
"1423",144,"610663","4","0","0","0","0","2","2","0","2","0","2","0","1","2","0","0","6","0","0"
"1424",144,"145555","4","1","0","0","0","0","0","0","1","1","2","0","0","2","0","0","2","2","1"
"1425",144,"145384","4","0","0","0","0","0","0","0","2","0","6","0","0","0","0","37","10","1","0"
"1426",144,"559448","12","0","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0"
"1427",144,"610673","2","0","0","0","0","0","16","0","3","0","0","1","5","0","0","0","0","0","0"
"1428",144,"145478","12","0","0","0","0","0","1","0","0","0","0","1","9","0","0","0","0","0","0"
"1429",144,"145491","3","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0"
"1430",144,"145279","9","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1431",144,"145501","26","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1432",152,"141714","2","0","0","0","0","0","0","0","1","0","0","0","49","0","0","0","0","1","0"
"1433",152,"141659","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","1","1","0"
"1434",152,"141622","1","0","0","0","0","0","0","0","0","0","0","0","6","0","0","4","0","2","1"
"1435",152,"141729","1","0","0","0","0","0","0","0","1","0","0","0","54","0","0","8","0","12","0"
"1436",152,"140924","5","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","0","0","0"
"1437",152,"141033","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0"
"1438",152,"455529","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0"
"1439",152,"627660","17","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0"
"1440",152,"140925","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1441",152,"627552","19","0","0","0","0","0","0","0","0","0","0","3","5","0","0","1","1","0","0"
"1442",152,"141115","96","0","0","0","0","0","0","0","1","0","0","1","23","0","0","0","0","0","0"
"1443",153,"33847","8","1","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0"
"1444",153,"559474","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"1445",153,"3983","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1446",153,"559446","9","1","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0"
"1447",153,"5420","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1448",153,"90567","11","0","0","0","0","0","1","0","0","0","0","0","8","0","0","2","0","0","0"
"1449",153,"530375","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1450",153,"3986","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1451",153,"3785","1","0","0","0","0","2","3","0","0","0","0","0","0","1","0","0","0","2","0"
"1452",153,"3784","1","2","0","0","0","0","3","0","0","0","0","0","0","0","0","1","2","2","0"
"1453",153,"3777","4","0","0","0","0","0","0","0","0","0","0","5","17","0","0","0","2","4","0"
"1454",166,"140744","0","2","1","0","0","1","3","0","0","0","0","0","7","1","0","0","0","0","0"
"1455",166,"140745","10","0","0","0","0","0","2","0","1","0","0","0","4","0","0","1","3","0","0"
"1456",166,"140746","3","0","0","0","0","0","8","0","1","0","0","0","7","0","0","0","0","0","0"
"1457",166,"140420","22","0","1","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0"
"1458",166,"358737","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"1459",166,"140686","3","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0"
"1460",166,"140684","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0"
"1461",166,"140747","1","0","0","0","0","0","5","0","0","0","0","0","8","1","0","0","0","0","0"
"1462",166,"140750","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","0","0"
"1463",166,"610646","1","0","0","0","0","0","3","0","0","0","0","0","4","1","0","0","0","0","0"
"1464",166,"610631","7","0","0","0","0","0","0","0","0","0","0","0","12","2","0","0","0","0","0"
"1465",166,"140683","0","0","0","0","0","0","6","0","0","0","0","0","3","0","0","0","0","0","0"
"1466",166,"140678","4","0","0","0","0","0","6","0","0","0","0","0","8","0","0","0","0","0","0"
"1467",166,"610637","4","0","0","0","0","0","0","0","2","0","0","0","1","2","0","0","4","13","0"
"1468",166,"140674","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1469",166,"140412","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0"
"1470",166,"140671","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1471",166,"610627","2","0","0","0","0","0","0","0","0","1","0","2","12","1","0","0","0","0","0"
"1472",166,"145399","1","0","0","0","0","0","0","0","0","0","0","1","12","0","0","0","0","0","0"
"1473",5,"140937","5","0","0","0","0","0","0","2","0","0","0","0","2","0","0","2","1","1","0"
"1474",5,"530436","4","0","0","0","0","0","3","0","11","0","1","0","13","2","0","0","1","1","0"
"1475",5,"1420209","9","0","0","0","0","1","0","0","0","0","0","0","26","0","0","30","0","9","0"
"1476",5,"611216","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","1","0","16","0"
"1477",5,"142168","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","4","0"
"1478",5,"142167","1","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0"
"1479",5,"141990","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","4","3","4","0"
"1480",5,"142028","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","8","0","2","0"
"1481",5,"142027","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","7","0","1","0"
"1482",5,"142025","6","0","0","0","0","0","0","0","0","0","0","0","8","0","0","4","0","0","0"
"1483",5,"142026","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","4","0","0","0"
"1484",155,"145311","0","0","0","0","0","0","0","0","1","0","0","0","14","0","0","1","0","2","0"
"1485",155,"145191","5","0","0","0","0","0","0","0","0","0","0","0","23","0","0","3","0","2","0"
"1486",155,"145305","7","0","0","0","0","0","1","0","4","0","0","0","43","0","0","11","0","6","0"
"1487",155,"145321","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","15","0"
"1488",155,"145333","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","2","0","66","0"
"1489",155,"145325","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","6","0"
"1490",155,"145196","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","2","0","70","0"
"1491",155,"145326","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","7","0"
"1492",155,"145339","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","43","0"
"1493",155,"610659","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","1","0","1","0"
"1494",155,"610689","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0"
"1495",155,"145214","0","0","0","0","0","0","0","0","1","0","0","0","20","0","0","0","0","0","0"
"1496",155,"145359","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1497",155,"145209","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","4","0","2","0"
"1498",155,"145350","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0"
"1499",155,"610679","0","0","0","0","0","0","0","1","10","0","0","0","44","0","0","0","0","0","0"
"1500",155,"145475","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","1","0","18","0"
"1501",96,"33848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1502",96,"90568","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1503",96,"3772","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","4","0"
"1504",96,"3759","7","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0"
"1505",96,"3766","3","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1506",96,"11494","3","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","1","0"
"1507",96,"610701","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"1508",96,"145197","3","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0"
"1509",96,"610660","5","3","0","0","0","2","1","0","3","0","1","0","2","4","0","0","0","12","0"
"1510",96,"145341","2","0","0","0","0","0","0","0","0","0","0","0","10","7","0","0","0","4","0"
"1511",96,"145382","2","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","2","0"
"1512",96,"145226","3","0","0","0","3","0","0","0","0","0","0","0","1","1","0","0","0","2","0"
"1513",96,"145398","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"1514",96,"358791","6","0","0","0","10","0","0","0","1","0","0","0","4","1","0","0","0","5","1"
"1515",96,"145372","1","0","0","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1516",96,"610610","7","0","0","0","5","0","0","0","1","0","0","0","7","1","0","0","0","6","0"
"1517",98,"141249","8","1","0","0","0","0","1","0","0","0","0","0","4","0","0","1","0","4","0"
"1518",98,"611253","21","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1519",98,"21697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"1520",98,"140904","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","6","0"
"1521",98,"141063","10","0","0","0","0","0","0","0","1","0","0","0","11","1","0","8","12","25","0"
"1522",98,"141441","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","4","0","0","0"
"1523",98,"141344","1","1","0","0","0","0","3","0","2","0","0","0","2","0","0","0","0","0","0"
"1524",98,"141173","23","2","0","1","0","0","2","0","1","0","0","0","4","0","0","0","1","2","0"
"1525",98,"141423","6","0","0","1","0","1","0","0","0","0","1","0","2","0","0","4","0","1","0"
"1526",98,"141281","4","0","0","0","0","0","0","0","1","0","1","0","3","1","0","0","0","0","0"
"1527",98,"610978","31","0","0","0","0","2","0","0","1","0","0","0","2","1","0","0","0","0","0"
"1528",98,"141563","10","1","0","0","0","0","1","1","4","0","0","0","8","0","0","3","1","6","0"
"1529",98,"146516","5","1","0","0","0","0","0","2","0","0","0","1","14","1","0","1","0","5","0"
"1530",98,"611287","11","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0"
"1531",162,"627873","2","0","0","0","0","0","1","0","0","0","0","1","50","1","0","0","0","0","0"
"1532",162,"141201","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","1","0","1","0"
"1533",162,"141399","1","0","0","0","0","0","0","0","1","0","0","0","31","1","0","1","0","0","0"
"1534",162,"141298","0","0","0","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","0"
"1535",162,"141200","7","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","1","0"
"1536",162,"141324","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0"
"1537",162,"141192","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0"
"1538",162,"141546","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0"
"1539",162,"141583","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1","0","1","0"
"1540",162,"141558","3","0","2","2","0","2","10","0","1","0","0","0","3","1","0","0","0","0","0"
"1541",162,"611196","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","2","0","2","0"
"1542",162,"141492","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0"
"1543",162,"141204","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"1544",162,"141360","1","0","0","0","0","0","0","0","0","0","0","0","24","0","0","1","0","0","0"
"1545",162,"141318","1","0","0","0","0","0","0","0","0","0","0","1","46","0","0","0","0","3","0"
"1546",162,"141480","1","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","1","0"
"1547",162,"141330","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","2","0"
"1548",158,"140582","9","2","0","1","0","0","1","0","1","0","0","0","9","1","0","1","0","0","1"
"1549",158,"358752","12","1","0","0","0","1","0","0","0","0","1","0","3","0","0","2","0","0","0"
"1550",158,"140578","3","0","0","0","0","0","0","0","0","0","0","0","5","0","0","3","0","0","0"
"1551",158,"140585","6","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0"
"1552",158,"610553","8","1","0","0","0","0","0","0","0","1","1","0","3","2","0","0","0","0","0"
"1553",158,"140584","10","5","0","0","0","0","0","0","0","0","0","0","10","0","0","4","0","0","0"
"1554",158,"358752","12","1","0","0","0","1","0","0","0","0","1","0","3","0","0","2","0","0","0"
"1555",158,"140451","1","0","0","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1556",158,"611110","1","2","0","0","0","2","2","0","0","0","0","0","1","0","0","4","0","0","0"
"1557",158,"140809","2","0","0","0","0","0","0","0","0","0","0","0","12","0","0","3","1","0","0"
"1558",158,"14087","27","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0"
"1559",158,"21597","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1560",191,"90549","31","1","0","1","0","4","4","0","0","0","3","0","4","2","0","0","0","0","1"
"1561",191,"33851","9","1","0","0","0","1","1","0","0","0","1","0","5","1","0","0","0","0","0"
"1562",191,"531","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1563",191,"267122","8","0","0","0","0","0","0","0","3","0","0","0","2","0","0","1","0","1","0"
"1564",191,"142016","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0"
"1565",191,"21777","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1566",191,"21778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1567",191,"141985","6","0","0","0","0","0","0","0","1","0","0","0","2","1","0","7","1","1","0"
"1568",191,"610960","3","0","0","0","0","0","0","0","0","0","0","0","9","1","0","12","2","0","1"
"1569",191,"610940","9","0","0","0","0","0","1","0","0","1","0","1","13","0","0","25","0","25","0"
"1570",191,"142019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1571",191,"142017","2","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0"
"1572",191,"267121","7","0","0","0","0","0","0","0","0","0","0","1","8","0","0","0","0","1","0"
"1573",191,"90548","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"1574",191,"90555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"1575",150,"145712","8","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","1","0"
"1576",150,"145558","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"1577",150,"358817","1","0","0","0","0","0","0","0","0","0","0","0","7","0","0","11","0","2","0"
"1578",150,"145716","3","0","0","0","0","0","0","0","0","0","0","0","9","0","0","2","0","7","0"
"1579",150,"145561","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0"
"1580",150,"455559","1","0","0","0","0","0","0","0","0","0","0","0","16","0","0","4","0","6","0"
"1581",150,"145573","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0"
"1582",150,"611205","8","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","4","0"
"1583",150,"145748","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0"
"1584",150,"145581","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0"
"1585",150,"145757","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"1586",163,"140731","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","11","0"
"1587",163,"140774","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"1588",163,"358747","1","2","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0"
"1589",163,"358748","8","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0"
"1590",163,"530174","48","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1591",163,"530175","0","4","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0"
"1592",163,"530136","10","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","1","1"
"1593",163,"530137","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","1"
"1594",163,"530370","4","1","0","0","0","1","1","0","0","0","0","0","0","0","0","6","1","8","0"
"1595",163,"140466","4","0","0","0","0","1","1","1","0","0","0","1","3","0","0","1","0","0","0"
"1596",163,"140419","5","0","0","0","0","1","0","1","0","0","0","0","0","0","1","2","0","0","0"
"1597",163,"140732","2","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0"
"1598",163,"140783","5","1","0","0","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0"
"1599",163,"140404","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0"
"1600",163,"140488","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1601",163,"140473","5","0","0","0","0","9","10","0","0","0","0","0","0","0","0","0","0","0","0"
